tweet_id,date,country,sentiment,keyword,text,retweet_count,like_count
7797384171202612,2023-08-23,Turkey,positive,climate change,Reminder: new policies boost climate change; source in comments.,85.0,183.0
4960059701341882,2022-07-06,New Zealand,negative,sustainability,Opinion: concerns grow over sustainability; data attached.,46.0,84.0
8227163007722421,2021-03-09,Sweden,negative,wildfire,Update: wildfire impacts are worsening; stay informed.,27.0,109.0
9025019159399128,2022-01-06,France,neutral,net zero,Opinion: latest stats on net zero released; stay informed.,75.0,72.0
2495016679412917,2021-06-22,China,neutral,net zero,Research: latest stats on net zero released; details incoming.,4.0,19.0
5297657059549524,2023-06-25,South Africa,negative,green transition,Research: policies on green transition face setbacks; check the figures.,18.0,22.0
9405520825237303,2023-05-27,Philippines,neutral,wildfire,Research: overview of wildfire trends; learn more soon.,58.0,39.0
3196473819463024,2022-02-22,Italy,neutral,renewable energy,Heads up: overview of renewable energy trends; learn more soon.,64.0,37.0
9457093567956215,2022-02-17,Indonesia,positive,air quality,Opinion: air quality progress is promising; share responsibly.,59.0,51.0
7318779992209111,2023-07-14,Ireland,negative,fossil fuels,FYI: fossil fuels impacts are worsening; source in comments.,74.0,65.0
1780587152929369,2021-04-08,Singapore,neutral,heatwave,FYI: overview of heatwave trends; learn more soon.,79.0,276.0
1105372959025476,2023-05-10,Spain,neutral,flood,Heads up: discussion continues on flood; source in comments.,4.0,91.0
7767741160253996,2023-11-20,Turkey,negative,net zero,Research: concerns grow over net zero; data attached.,30.0,118.0
2338128384402292,2022-05-05,Philippines,positive,renewable energy,Breaking: communities act on renewable energy; share responsibly.,33.0,16.0
5556765578902111,2023-04-06,Australia,negative,flood,Breaking: concerns grow over flood; data attached.,65.0,153.0
5147702580402800,2023-02-20,Nigeria,negative,climate change,Reminder: policies on climate change face setbacks; what do you think?.,80.0,165.0
7187695292064606,2023-09-09,China,neutral,green transition,Report: overview of green transition trends; data attached.,48.0,175.0
2092072616991125,2021-02-07,Singapore,negative,renewable energy,Reminder: renewable energy impacts are worsening; learn more soon.,72.0,199.0
3152512189165739,2023-02-12,United Arab Emirates,neutral,global warming,FYI: latest stats on global warming released; data attached.,30.0,110.0
8982693832499879,2022-03-03,Argentina,positive,carbon tax,Heads up: new policies boost carbon tax; check the figures.,63.0,121.0
5229721808132977,2023-07-30,United Arab Emirates,neutral,heatwave,Opinion: experts debate heatwave; learn more soon.,25.0,30.0
8228550875221172,2023-08-01,Greece,negative,global warming,Report: policies on global warming face setbacks; share responsibly.,37.0,83.0
9136636277060613,2021-11-10,Denmark,positive,heatwave,Report: encouraging signs for heatwave; data attached.,55.0,165.0
9857609207244456,2022-09-27,Japan,negative,climate change,FYI: alarm raised about climate change; check the figures.,28.0,136.0
2239459633260657,2022-06-25,Singapore,neutral,net zero,Heads up: discussion continues on net zero; details incoming.,62.0,94.0
9051594159127354,2022-09-03,Greece,negative,emissions,FYI: alarm raised about emissions; data attached.,18.0,58.0
6072401845820826,2023-07-01,Egypt,negative,climate change,Heads up: climate change impacts are worsening; share responsibly.,65.0,108.0
1805761194088759,2022-12-29,Indonesia,neutral,wildfire,Opinion: discussion continues on wildfire; what do you think?.,,111.0
6601933059840454,2023-04-09,Ireland,neutral,green transition,FYI: latest stats on green transition released; learn more soon.,31.0,75.0
4190835401745963,2023-01-13,Nigeria,positive,flood,Heads up: flood progress is promising; data attached.,77.0,126.0
8343247779286931,2021-10-01,Peru,negative,sustainability,FYI: policies on sustainability face setbacks; stay informed.,73.0,102.0
4599268445660511,2022-10-02,India,neutral,sustainability,Heads up: overview of sustainability trends; check the figures.,78.0,113.0
7432799438577214,2022-02-20,Australia,negative,wildfire,Reminder: concerns grow over wildfire; stay informed.,93.0,180.0
9555519842844144,2022-04-06,Japan,positive,net zero,Update: encouraging signs for net zero; share responsibly.,44.0,122.0
7779707989302863,2021-05-03,Chile,negative,global warming,Research: concerns grow over global warming; data attached.,74.0,
5674564249955607,2021-07-20,Indonesia,negative,net zero,Heads up: policies on net zero face setbacks; check the figures.,7.0,93.0
4441859730891440,2022-01-12,Argentina,negative,air quality,Heads up: air quality impacts are worsening; stay informed.,62.0,33.0
1541943298978318,2021-11-17,China,negative,heatwave,Opinion: policies on heatwave face setbacks; data attached.,65.0,161.0
7523197262045618,2022-11-28,Thailand,negative,air quality,Heads up: policies on air quality face setbacks; what do you think?.,16.0,176.0
8748912972777823,2021-11-17,Germany,neutral,heatwave,Update: discussion continues on heatwave; share responsibly.,26.0,115.0
5670557085857023,2021-09-29,Philippines,neutral,global warming,Heads up: latest stats on global warming released; source in comments.,10.0,49.0
4462741397817131,2022-04-17,Argentina,negative,renewable energy,Opinion: alarm raised about renewable energy; details incoming.,74.0,126.0
4083566636563317,2022-09-15,Spain,negative,climate change,FYI: alarm raised about climate change; check the figures.,4.0,40.0
7315199508150836,2023-12-30,Japan,positive,drought,Update: drought progress is promising; stay informed.,49.0,166.0
4974494098603466,2022-07-13,New Zealand,negative,wildfire,Heads up: policies on wildfire face setbacks; what do you think?.,80.0,135.0
7372538585503397,2022-01-22,Netherlands,neutral,fossil fuels,Research: experts debate fossil fuels; what do you think?.,66.0,152.0
3907701392534614,2021-12-19,Brazil,positive,carbon tax,Heads up: carbon tax progress is promising; source in comments.,14.0,100.0
5543739890007773,2022-05-05,Brazil,negative,carbon tax,Breaking: policies on carbon tax face setbacks; check the figures.,94.0,103.0
9986676426484558,2023-10-12,Indonesia,neutral,air quality,Research: overview of air quality trends; learn more soon.,5.0,137.0
2255376799711697,2022-02-11,United Kingdom,positive,climate change,Opinion: encouraging signs for climate change; details incoming.,76.0,122.0
2053144924065676,2021-09-27,Japan,positive,heatwave,FYI: encouraging signs for heatwave; source in comments.,58.0,146.0
4266201326519762,2022-09-29,Germany,negative,air quality,Research: air quality impacts are worsening; check the figures.,10.0,40.0
1811114202538143,2023-04-27,South Africa,neutral,air quality,Breaking: overview of air quality trends; source in comments.,56.0,155.0
2157585239311595,2023-11-04,New Zealand,neutral,heatwave,Research: overview of heatwave trends; learn more soon.,13.0,58.0
3067494690086748,2021-11-04,Canada,negative,flood,Heads up: concerns grow over flood; source in comments.,81.0,177.0
7469186414407640,2023-09-01,South Africa,positive,carbon tax,Heads up: new policies boost carbon tax; share responsibly.,21.0,111.0
5608832079417313,2023-07-26,Greece,neutral,air quality,Reminder: discussion continues on air quality; check the figures.,38.0,52.0
2129307786237401,2022-02-17,Indonesia,neutral,flood,Reminder: latest stats on flood released; data attached.,22.0,51.0
6681049677617544,2022-01-02,Vietnam,positive,drought,Heads up: new policies boost drought; what do you think?.,81.0,28.0
2326176347207296,2021-10-20,Turkey,negative,emissions,Opinion: emissions impacts are worsening; data attached.,10.0,116.0
6950605075165642,2021-12-14,Italy,positive,sustainability,Opinion: new policies boost sustainability; check the figures.,59.0,115.0
9378672022502232,2023-08-27,United Kingdom,positive,global warming,Heads up: communities act on global warming; what do you think?.,53.0,77.0
5425071850442561,2021-12-07,Mexico,negative,climate change,Research: alarm raised about climate change; details incoming.,64.0,32.0
4121397474974448,2022-06-25,Denmark,neutral,climate change,Opinion: overview of climate change trends; data attached.,43.0,158.0
7370652407900231,2023-10-21,Chile,negative,heatwave,Heads up: heatwave impacts are worsening; source in comments.,64.0,12.0
3118543641469190,2023-01-21,Sweden,positive,heatwave,Research: new policies boost heatwave; stay informed.,58.0,193.0
6221309487604907,2021-05-24,Singapore,neutral,climate change,Update: latest stats on climate change released; details incoming.,26.0,182.0
9498470006538385,2021-03-22,Netherlands,positive,sustainability,Report: encouraging signs for sustainability; details incoming.,108.0,158.0
4190474856591568,2021-09-02,France,neutral,fossil fuels,Reminder: experts debate fossil fuels; details incoming.,69.0,55.0
2604128707855130,2023-08-07,South Africa,neutral,sustainability,Update: experts debate sustainability; source in comments.,6.0,44.0
8136707281098036,2021-09-06,Sweden,negative,drought,Reminder: alarm raised about drought; learn more soon.,86.0,56.0
7526783672586190,2021-12-09,Chile,neutral,sustainability,Update: overview of sustainability trends; what do you think?.,84.0,145.0
4655972607923832,2022-08-15,Canada,negative,net zero,FYI: net zero impacts are worsening; learn more soon.,,94.0
8593387123645121,2022-06-26,Denmark,positive,carbon tax,FYI: encouraging signs for carbon tax; details incoming.,55.0,113.0
5824581844892599,2021-03-24,Ireland,neutral,global warming,Reminder: latest stats on global warming released; stay informed.,48.0,66.0
1111935616657623,2021-08-05,Thailand,negative,emissions,Update: concerns grow over emissions; details incoming.,86.0,176.0
4682601661976533,2023-12-25,Italy,positive,green transition,Report: encouraging signs for green transition; what do you think?.,40.0,73.0
8499190260307769,2022-04-06,Canada,negative,flood,Opinion: concerns grow over flood; check the figures.,31.0,57.0
4858873299401064,2021-11-01,Indonesia,negative,heatwave,Opinion: alarm raised about heatwave; stay informed.,66.0,156.0
4265796114130516,2023-06-26,Mexico,negative,fossil fuels,Reminder: concerns grow over fossil fuels; source in comments.,80.0,105.0
5561939293418605,2022-05-26,China,neutral,emissions,Research: overview of emissions trends; stay informed.,26.0,64.0
9191012298720758,2023-06-26,Australia,neutral,renewable energy,Report: experts debate renewable energy; stay informed.,78.0,147.0
8844578829356580,2021-06-24,Netherlands,negative,net zero,Research: concerns grow over net zero; source in comments.,38.0,23.0
6342811549735030,2022-06-03,United Arab Emirates,positive,green transition,Report: green transition progress is promising; share responsibly.,67.0,177.0
8699308514378602,2023-06-07,Portugal,positive,air quality,Reminder: communities act on air quality; learn more soon.,96.0,70.0
6188655271024074,2023-04-21,Indonesia,positive,drought,Breaking: encouraging signs for drought; share responsibly.,90.0,164.0
1237167183500890,2023-01-12,New Zealand,negative,flood,Heads up: flood impacts are worsening; data attached.,12.0,146.0
2485833527263247,2022-05-17,Denmark,positive,fossil fuels,Research: encouraging signs for fossil fuels; what do you think?.,45.0,56.0
6829368893090009,2023-06-22,Italy,positive,carbon tax,Breaking: communities act on carbon tax; data attached.,51.0,60.0
9113425252933851,2022-02-13,Netherlands,negative,fossil fuels,Research: concerns grow over fossil fuels; data attached.,40.0,129.0
3329267476757466,2022-12-24,Saudi Arabia,positive,fossil fuels,Research: new policies boost fossil fuels; stay informed.,8.0,28.0
3069959675932736,2022-08-21,Philippines,negative,carbon tax,Reminder: carbon tax impacts are worsening; stay informed.,31.0,101.0
9686181037409465,2021-11-27,Argentina,neutral,drought,Heads up: discussion continues on drought; stay informed.,67.0,110.0
1129265058171009,2021-08-09,Pakistan,negative,renewable energy,Report: concerns grow over renewable energy; share responsibly.,52.0,120.0
2418498629540014,2022-08-06,China,positive,heatwave,Breaking: communities act on heatwave; share responsibly.,58.0,59.0
9728982031048004,2021-12-13,Philippines,neutral,carbon tax,Update: discussion continues on carbon tax; details incoming.,59.0,8.0
4498298940607393,2022-07-21,Italy,positive,net zero,FYI: new policies boost net zero; learn more soon.,53.0,188.0
6791894400073582,2023-02-13,United Arab Emirates,negative,sustainability,Update: policies on sustainability face setbacks; data attached.,15.0,72.0
3160786401579316,2023-05-29,Argentina,neutral,air quality,Breaking: experts debate air quality; learn more soon.,33.0,101.0
1115853598538940,2023-04-24,Turkey,positive,renewable energy,Report: renewable energy progress is promising; details incoming.,65.0,79.0
5314577542972723,2022-07-13,Saudi Arabia,neutral,carbon tax,Opinion: discussion continues on carbon tax; stay informed.,75.0,109.0
1512049193900730,2021-03-04,Norway,positive,global warming,Research: encouraging signs for global warming; check the figures.,31.0,37.0
8806068634593154,2021-07-17,China,positive,heatwave,FYI: encouraging signs for heatwave; source in comments.,42.0,175.0
1993659167359512,2023-03-14,Turkey,negative,carbon tax,Update: alarm raised about carbon tax; details incoming.,75.0,127.0
8702973725736304,2022-10-14,Japan,neutral,heatwave,Report: overview of heatwave trends; learn more soon.,100.0,156.0
3368922682745521,2023-06-15,Poland,negative,green transition,FYI: concerns grow over green transition; source in comments.,,62.0
8817998797123995,2022-06-22,Sweden,negative,heatwave,FYI: alarm raised about heatwave; data attached.,79.0,169.0
8002758248292762,2022-05-03,Turkey,neutral,net zero,Breaking: overview of net zero trends; check the figures.,69.0,126.0
7924424946487570,2021-09-26,Peru,negative,wildfire,Research: wildfire impacts are worsening; check the figures.,24.0,28.0
2770382677667162,2021-03-10,Mexico,neutral,carbon tax,Opinion: experts debate carbon tax; what do you think?.,42.0,99.0
1986649508154967,2021-06-07,Netherlands,positive,heatwave,Breaking: communities act on heatwave; check the figures.,59.0,56.0
9771978580585630,2023-01-18,Norway,positive,flood,Research: flood progress is promising; what do you think?.,51.0,65.0
5188033036120956,2022-09-27,Argentina,neutral,heatwave,Opinion: latest stats on heatwave released; what do you think?.,18.0,134.0
9323138184808481,2021-09-27,Spain,neutral,green transition,Reminder: overview of green transition trends; learn more soon.,67.0,85.0
1244932155711291,2022-02-02,Sweden,neutral,net zero,Breaking: experts debate net zero; share responsibly.,39.0,184.0
5614775300964090,2022-12-06,Mexico,negative,air quality,Update: concerns grow over air quality; check the figures.,26.0,83.0
1168842214749792,2022-02-23,Thailand,neutral,air quality,FYI: overview of air quality trends; what do you think?.,30.0,143.0
1410320159780670,2022-02-17,India,negative,heatwave,Update: heatwave impacts are worsening; source in comments.,50.0,148.0
6701829440624566,2021-10-23,South Africa,neutral,fossil fuels,FYI: overview of fossil fuels trends; share responsibly.,44.0,95.0
8704556523221207,2022-11-29,Thailand,neutral,heatwave,Opinion: experts debate heatwave; data attached.,74.0,138.0
6313368954749060,2023-09-02,Argentina,negative,renewable energy,Breaking: policies on renewable energy face setbacks; source in comments.,21.0,67.0
3069160831944006,2021-10-10,Japan,positive,wildfire,Update: encouraging signs for wildfire; details incoming.,13.0,46.0
2118063427189316,2021-11-15,Brazil,negative,air quality,Update: alarm raised about air quality; learn more soon.,35.0,91.0
5445110920489712,2022-06-06,Indonesia,negative,flood,Heads up: flood impacts are worsening; check the figures.,44.0,60.0
7256036424386878,2021-07-28,Australia,positive,global warming,Opinion: global warming progress is promising; check the figures.,49.0,48.0
6012831604498211,2022-07-29,United States,negative,flood,Update: alarm raised about flood; stay informed.,73.0,63.0
2263772820070898,2023-08-28,France,neutral,air quality,Research: latest stats on air quality released; what do you think?.,21.0,86.0
1720166862990322,2022-11-22,Russia,positive,drought,Breaking: new policies boost drought; learn more soon.,11.0,24.0
6279602262022586,2021-06-30,United States,negative,carbon tax,Update: alarm raised about carbon tax; check the figures.,84.0,77.0
7240450050114464,2021-08-11,Colombia,positive,global warming,FYI: global warming progress is promising; stay informed.,70.0,26.0
8685660987364288,2021-03-25,United Kingdom,positive,carbon tax,Opinion: new policies boost carbon tax; check the figures.,64.0,52.0
2095637489503656,2023-11-20,Spain,negative,carbon tax,Report: carbon tax impacts are worsening; check the figures.,9.0,152.0
5314959568864708,2022-01-14,Poland,neutral,flood,Heads up: overview of flood trends; learn more soon.,76.0,125.0
2771498960665379,2021-11-13,Argentina,negative,emissions,Heads up: policies on emissions face setbacks; share responsibly.,63.0,36.0
3916350019223164,2023-07-30,Nigeria,positive,air quality,Update: air quality progress is promising; share responsibly.,87.0,95.0
8326348359323151,2021-12-02,Poland,negative,heatwave,Report: heatwave impacts are worsening; check the figures.,52.0,157.0
5821139920178834,2021-09-12,South Africa,neutral,flood,Heads up: latest stats on flood released; check the figures.,91.0,146.0
7269062437853608,2021-10-08,Vietnam,negative,global warming,Breaking: alarm raised about global warming; source in comments.,67.0,109.0
9533703378619570,2022-03-10,Canada,negative,net zero,FYI: concerns grow over net zero; source in comments.,61.0,268.0
7222555638473517,2021-03-15,France,neutral,heatwave,Reminder: experts debate heatwave; share responsibly.,82.0,19.0
4426945222020648,2022-12-03,Ireland,positive,climate change,FYI: climate change progress is promising; check the figures.,85.0,115.0
5716442200776973,2022-04-09,Singapore,negative,net zero,Heads up: net zero impacts are worsening; stay informed.,35.0,13.0
9142151706063444,2023-11-29,Turkey,negative,heatwave,Breaking: concerns grow over heatwave; details incoming.,10.0,141.0
1112438411234943,2023-04-26,Pakistan,neutral,air quality,Research: experts debate air quality; share responsibly.,36.0,60.0
5889489986274637,2022-02-25,Canada,positive,air quality,FYI: encouraging signs for air quality; details incoming.,55.0,104.0
8036625411050681,2023-02-16,Mexico,negative,net zero,Research: concerns grow over net zero; data attached.,12.0,146.0
2480236383830689,2023-06-03,Chile,negative,climate change,Reminder: policies on climate change face setbacks; share responsibly.,39.0,131.0
5614251368957213,2021-08-03,Ireland,positive,drought,Breaking: encouraging signs for drought; share responsibly.,60.0,106.0
7628382773926049,2021-06-24,Greece,negative,sustainability,Research: concerns grow over sustainability; data attached.,62.0,134.0
8540651678903911,2021-05-30,Vietnam,positive,fossil fuels,Update: communities act on fossil fuels; what do you think?.,23.0,111.0
1876007075554236,2021-02-19,Pakistan,neutral,renewable energy,Reminder: experts debate renewable energy; check the figures.,35.0,163.0
3449026066239443,2021-12-18,Vietnam,negative,flood,Breaking: flood impacts are worsening; check the figures.,66.0,124.0
3457197920061333,2023-05-20,Nigeria,positive,wildfire,Opinion: encouraging signs for wildfire; check the figures.,50.0,126.0
8177197481949279,2023-04-22,Russia,positive,climate change,Report: encouraging signs for climate change; learn more soon.,57.0,87.0
1970528345885727,2022-02-18,Portugal,negative,net zero,Breaking: net zero impacts are worsening; details incoming.,50.0,88.0
7511663640159046,2022-06-19,United Arab Emirates,neutral,carbon tax,FYI: overview of carbon tax trends; data attached.,28.0,109.0
6590575269552476,2023-04-21,Netherlands,negative,green transition,Report: alarm raised about green transition; data attached.,46.0,14.0
9971996393106108,2023-10-08,Greece,neutral,air quality,Heads up: overview of air quality trends; learn more soon.,15.0,164.0
3278346316862454,2021-11-05,Nigeria,negative,renewable energy,Update: concerns grow over renewable energy; share responsibly.,39.0,134.0
2682145502397878,2022-12-20,United Kingdom,positive,heatwave,Breaking: heatwave progress is promising; share responsibly.,18.0,39.0
9993858480691419,2022-10-13,Ireland,positive,global warming,Update: global warming progress is promising; learn more soon.,34.0,78.0
7825435314984140,2022-11-11,Ireland,neutral,air quality,Research: overview of air quality trends; source in comments.,65.0,101.0
2581557358323701,2023-05-29,United States,neutral,wildfire,Opinion: overview of wildfire trends; learn more soon.,72.0,155.0
8241657899996535,2023-04-21,Peru,positive,wildfire,Reminder: new policies boost wildfire; data attached.,43.0,29.0
1757523111266793,2022-03-10,Argentina,positive,global warming,Opinion: communities act on global warming; data attached.,110.0,232.0
7633419810123392,2023-04-02,France,positive,climate change,FYI: encouraging signs for climate change; check the figures.,20.0,120.0
7331565322615571,2021-03-01,Australia,positive,fossil fuels,Report: encouraging signs for fossil fuels; data attached.,51.0,64.0
9836508596003486,2022-01-12,Philippines,negative,net zero,Opinion: alarm raised about net zero; source in comments.,58.0,143.0
4050490246735296,2021-08-27,Colombia,neutral,net zero,FYI: discussion continues on net zero; data attached.,60.0,19.0
9644449511452256,2021-10-09,Pakistan,negative,carbon tax,Reminder: carbon tax impacts are worsening; source in comments.,63.0,44.0
9431266981812227,2023-09-15,Poland,negative,drought,Heads up: policies on drought face setbacks; learn more soon.,17.0,68.0
5592756203813598,2022-04-25,Argentina,neutral,net zero,Heads up: experts debate net zero; stay informed.,49.0,67.0
2084275015020756,2021-03-21,China,negative,global warming,Report: concerns grow over global warming; learn more soon.,38.0,70.0
3152792774547443,2022-06-20,Brazil,positive,renewable energy,Heads up: new policies boost renewable energy; details incoming.,84.0,114.0
6441041085020980,2021-03-17,United States,positive,heatwave,FYI: new policies boost heatwave; details incoming.,34.0,46.0
9572311961397902,2021-06-05,Pakistan,neutral,wildfire,Research: discussion continues on wildfire; stay informed.,67.0,101.0
4371605094568887,2022-02-24,Spain,neutral,renewable energy,Update: latest stats on renewable energy released; what do you think?.,29.0,83.0
4413547462021698,2022-04-29,Philippines,positive,emissions,Heads up: emissions progress is promising; learn more soon.,86.0,174.0
9268113083282520,2021-09-12,Argentina,positive,sustainability,Report: sustainability progress is promising; source in comments.,35.0,123.0
7395591475900933,2022-12-02,Portugal,neutral,global warming,Heads up: experts debate global warming; data attached.,10.0,114.0
2786424063797902,2022-06-29,Sweden,positive,renewable energy,Opinion: encouraging signs for renewable energy; source in comments.,39.0,
8619878476615223,2021-05-29,Egypt,positive,flood,Update: communities act on flood; learn more soon.,87.0,163.0
4016689165766806,2023-06-20,Spain,neutral,green transition,Heads up: experts debate green transition; what do you think?.,72.0,173.0
7983548737036946,2021-06-01,Peru,neutral,climate change,Reminder: latest stats on climate change released; data attached.,28.0,55.0
1348268106455177,2022-01-29,Saudi Arabia,negative,renewable energy,Research: concerns grow over renewable energy; what do you think?.,22.0,33.0
4573066222525175,2021-07-10,New Zealand,positive,heatwave,Reminder: new policies boost heatwave; details incoming.,30.0,124.0
6274356280422936,2023-10-31,New Zealand,neutral,air quality,Breaking: discussion continues on air quality; learn more soon.,30.0,63.0
5140326724703389,2021-11-07,Peru,negative,climate change,Research: alarm raised about climate change; data attached.,36.0,143.0
4657710911222706,2023-08-08,Germany,neutral,global warming,Update: discussion continues on global warming; source in comments.,6.0,163.0
6631567410901243,2023-11-20,Netherlands,positive,sustainability,Opinion: communities act on sustainability; stay informed.,1.0,18.0
6289424610180485,2021-08-28,Ireland,positive,climate change,Opinion: communities act on climate change; source in comments.,3.0,
3423289144668319,2021-01-29,Turkey,neutral,heatwave,Breaking: discussion continues on heatwave; stay informed.,81.0,70.0
8259048296867163,2021-01-15,Greece,positive,renewable energy,Breaking: new policies boost renewable energy; what do you think?.,52.0,88.0
8957022355824172,2021-07-21,Greece,negative,wildfire,Reminder: alarm raised about wildfire; data attached.,63.0,185.0
2574188909197354,2022-03-15,Japan,negative,climate change,FYI: concerns grow over climate change; learn more soon.,75.0,97.0
3668401135715606,2021-06-30,China,positive,global warming,Heads up: encouraging signs for global warming; stay informed.,64.0,32.0
8751464948704881,2023-11-14,Mexico,negative,drought,Report: alarm raised about drought; data attached.,67.0,70.0
2178309765144153,2022-06-04,Saudi Arabia,positive,flood,Research: flood progress is promising; learn more soon.,83.0,68.0
6075448972080938,2023-07-18,Denmark,positive,climate change,Reminder: communities act on climate change; check the figures.,82.0,120.0
4282547890077712,2021-01-17,Netherlands,negative,green transition,Breaking: alarm raised about green transition; share responsibly.,66.0,85.0
8885675030056147,2021-05-26,Denmark,positive,flood,Report: communities act on flood; details incoming.,67.0,74.0
4139563582927746,2022-05-17,Turkey,negative,renewable energy,Breaking: concerns grow over renewable energy; share responsibly.,78.0,135.0
4212179411476630,2021-06-28,Italy,negative,wildfire,FYI: wildfire impacts are worsening; what do you think?.,63.0,116.0
4465497506155351,2021-06-28,Italy,neutral,green transition,Research: latest stats on green transition released; check the figures.,82.0,114.0
3484379828887722,2021-01-27,Sweden,neutral,fossil fuels,Heads up: latest stats on fossil fuels released; share responsibly.,3.0,150.0
5471508850905950,2021-10-23,Mexico,negative,climate change,Update: climate change impacts are worsening; check the figures.,63.0,72.0
6912656754880719,2023-04-16,Greece,positive,flood,FYI: flood progress is promising; share responsibly.,41.0,29.0
3418207628742724,2023-05-18,Brazil,negative,air quality,FYI: concerns grow over air quality; data attached.,89.0,121.0
1399317361518266,2022-07-12,United States,negative,flood,Heads up: policies on flood face setbacks; learn more soon.,44.0,80.0
7806409783383812,2021-07-21,Vietnam,positive,wildfire,Heads up: new policies boost wildfire; source in comments.,18.0,113.0
1042300131307259,2022-05-08,Sweden,negative,global warming,Breaking: alarm raised about global warming; learn more soon.,17.0,137.0
2662102935947631,2022-11-07,Thailand,positive,climate change,Opinion: new policies boost climate change; data attached.,82.0,118.0
2810216605096096,2021-06-11,Poland,negative,global warming,Update: alarm raised about global warming; data attached.,79.0,7.0
6146599152577776,2022-03-21,United Kingdom,positive,green transition,Heads up: green transition progress is promising; share responsibly.,74.0,90.0
5772877176522152,2023-06-21,Singapore,negative,renewable energy,Breaking: concerns grow over renewable energy; check the figures.,330.0,867.0
6820175988213778,2022-04-03,Colombia,negative,flood,FYI: concerns grow over flood; what do you think?.,90.0,47.0
5404565046600589,2022-05-31,China,negative,climate change,Research: concerns grow over climate change; learn more soon.,72.0,135.0
4084718888999464,2023-06-14,United States,negative,wildfire,FYI: concerns grow over wildfire; what do you think?.,12.0,84.0
5997703630877253,2023-01-06,Nigeria,neutral,emissions,Heads up: overview of emissions trends; learn more soon.,42.0,150.0
8662249270423353,2021-06-26,Brazil,neutral,emissions,Reminder: latest stats on emissions released; source in comments.,56.0,129.0
7604959553025088,2022-10-30,Canada,positive,carbon tax,Update: carbon tax progress is promising; learn more soon.,66.0,132.0
2719911645990613,2023-10-09,New Zealand,neutral,flood,Breaking: discussion continues on flood; what do you think?.,36.0,118.0
3319932695808550,2021-08-21,Australia,positive,net zero,Heads up: encouraging signs for net zero; source in comments.,68.0,155.0
8809163388273920,2023-09-06,France,negative,air quality,Reminder: alarm raised about air quality; data attached.,38.0,59.0
9278436110761447,2022-10-05,Greece,neutral,sustainability,FYI: latest stats on sustainability released; data attached.,86.0,164.0
6592872918895646,2023-01-02,Egypt,negative,renewable energy,Update: policies on renewable energy face setbacks; check the figures.,90.0,218.0
9006197594447800,2021-12-29,South Africa,negative,carbon tax,Update: policies on carbon tax face setbacks; details incoming.,30.0,23.0
8285946984632218,2021-02-24,Peru,negative,global warming,Report: concerns grow over global warming; check the figures.,48.0,106.0
4868208220515170,2021-01-30,Peru,neutral,renewable energy,FYI: overview of renewable energy trends; details incoming.,25.0,85.0
8950219030077813,2022-12-28,Argentina,neutral,global warming,Reminder: latest stats on global warming released; data attached.,34.0,27.0
3135603603798041,2023-12-13,Chile,neutral,global warming,FYI: experts debate global warming; learn more soon.,105.0,237.0
8791528050777873,2022-10-20,Vietnam,neutral,carbon tax,Opinion: experts debate carbon tax; stay informed.,82.0,89.0
4939002010555394,2022-01-27,United States,positive,carbon tax,FYI: carbon tax progress is promising; learn more soon.,40.0,46.0
9028549159833568,2023-04-26,New Zealand,positive,drought,Research: communities act on drought; learn more soon.,51.0,51.0
1898890619687249,2023-11-02,Portugal,negative,carbon tax,Opinion: policies on carbon tax face setbacks; what do you think?.,35.0,36.0
8271755290704182,2021-08-23,Norway,negative,global warming,FYI: global warming impacts are worsening; details incoming.,76.0,153.0
5182316316227970,2021-04-24,Philippines,negative,sustainability,Research: sustainability impacts are worsening; what do you think?.,58.0,108.0
5326550847567284,2023-11-10,Germany,neutral,sustainability,Reminder: experts debate sustainability; source in comments.,104.0,293.0
7855517325734174,2021-02-19,Thailand,positive,wildfire,Opinion: encouraging signs for wildfire; source in comments.,41.0,122.0
6404660632588943,2023-08-29,Argentina,neutral,flood,Opinion: discussion continues on flood; what do you think?.,15.0,120.0
9735235751497067,2021-06-07,Colombia,neutral,sustainability,Reminder: discussion continues on sustainability; what do you think?.,44.0,12.0
6916500851427838,2021-05-06,China,negative,air quality,FYI: alarm raised about air quality; check the figures.,76.0,55.0
8740155681011246,2021-10-30,Australia,positive,carbon tax,Research: new policies boost carbon tax; stay informed.,57.0,65.0
9064910275280516,2021-12-12,Chile,neutral,emissions,Update: discussion continues on emissions; source in comments.,69.0,70.0
4169047006344591,2021-12-29,Ireland,neutral,drought,FYI: overview of drought trends; stay informed.,51.0,19.0
9357318747237283,2021-02-05,Chile,negative,heatwave,Update: policies on heatwave face setbacks; learn more soon.,70.0,137.0
7964734977437032,2023-07-25,South Africa,neutral,fossil fuels,Research: latest stats on fossil fuels released; source in comments.,30.0,161.0
6925859139288039,2023-06-29,Spain,negative,net zero,Update: net zero impacts are worsening; check the figures.,57.0,150.0
8949020423159486,2023-01-15,Chile,positive,global warming,Heads up: new policies boost global warming; source in comments.,81.0,83.0
3328357631933780,2023-09-30,Poland,positive,flood,Opinion: flood progress is promising; learn more soon.,45.0,76.0
9364350727543024,2023-10-24,United Arab Emirates,positive,renewable energy,Opinion: renewable energy progress is promising; check the figures.,46.0,119.0
6274195304782230,2023-12-20,Mexico,positive,heatwave,Breaking: new policies boost heatwave; what do you think?.,84.0,136.0
